## Torsion are defined with the following atomIDs:
# dihed1: ai= 21 aj= 20 ak= 19 al= 15
# dihed2: ai= 20 aj= 19 ak= 15 al= 16
# dihed3: ai= 14 aj= 13 ak= 11 al= 1
# dihed4: ai= 13 aj= 11 ak= 1 al= 2
# dihed5: ai= 6 aj= 5 ak= 28 al= 29
# dihed6: ai= 10 aj= 9 ak= 30 al= 36
# dihed7: ai= 18 aj= 17 ak= 25 al= 26
# dihed8: ai= 17 aj= 25 ak= 26 al= 27
# dihed9: ai= 15 aj= 16 ak= 22 al= 23
# dihed10: ai= 16 aj= 22 ak= 23 al= 24
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6   dihed7   dihed8   dihed9  dihed10
855  169.231   30.262 -139.364   40.483 -173.978  149.964   26.449  164.498  119.727 -103.522
856 -149.448  171.514 -145.669   48.201 -154.527  158.068  151.853  -68.535  112.328  -95.709
857 -179.814  152.067 -135.731   50.675 -174.119 -154.604   84.123  130.741  120.106  -92.394
858  175.710   17.727 -138.111   53.294 -148.622 -136.388   -5.885   89.207   95.273  134.330
859  169.967   37.338 -144.324   53.382 -153.204  149.891  137.576 -143.160   86.625  124.240
860  157.918   42.641 -131.591   51.986 -178.617  151.060   93.975 -126.727  112.850  -89.111
861  148.155   42.623 -135.883   48.715 -150.326  137.622  113.632  154.737  111.727  -63.028
862  155.840   67.143 -132.942   43.443 -169.361 -165.546  124.114 -140.560  114.278  -80.793
863 -167.251   61.255 -139.200   46.389 -167.688  166.898  125.010 -135.871  130.569 -103.447
864  142.080   40.154 -138.517   53.370 -160.940  169.538   26.817  164.397  121.612  -82.332
865  164.698   46.428 -130.608   59.940 -155.020 -146.141  102.883  140.011  112.682  -74.447
866  172.399   38.305 -145.513   67.461 -174.646  138.488   42.046  165.138   81.943  105.105
867  159.536   38.458 -133.621   43.994 -155.410  161.101  126.996 -157.443  100.897  -61.729
868  166.579   41.874 -133.345   49.446 -165.316  145.536  127.702 -148.758  108.060  -73.407
869  166.832   19.846 -147.244   58.027 -153.529  146.596  146.101 -139.779  112.075  -80.207
870  175.701   17.227 -135.786   54.813 -164.111  153.611  117.490  -73.596   87.174  171.287
871  154.190   29.771 -141.496   52.629 -169.637  160.300   27.115  169.438  120.115  -76.019
872  165.913   49.899 -130.939   45.236 -174.609 -160.498  122.572  174.852  122.498  -92.349
873  179.638   71.695 -161.737   62.418 -150.574  129.062  119.714  -55.206  114.625  -79.088
874  176.079   62.543 -141.690   44.244  176.845  123.958   36.102   71.481  119.658  -78.289
875  153.804   33.784 -136.299   41.436  167.599  138.453   42.372  159.599  109.000 -102.978
876  153.621   34.850 -134.194   52.235 -149.012 -154.963   28.051  177.779  109.714  -57.970
877 -176.723   24.682 -132.224   26.075  145.911 -136.020   44.381  166.460  101.503  144.781
878  148.886   53.095 -125.918   41.763   16.596 -139.107  123.913  -73.583  110.349  -76.828
879  165.088   27.053 -136.384   47.334   13.866 -149.850  133.420  -51.943  118.586 -153.541
880  169.500   27.338 -120.492   48.460 -125.815 -155.385  -16.537 -156.764   80.487   78.652
881  162.838   80.466 -138.880   52.709   -5.113 -111.668  114.325 -175.014  119.916  -72.413
882  142.700   85.613 -139.946   53.580   -8.086 -142.434  124.521  119.000   97.502  -57.879
883  149.405   74.916 -126.735   51.795    2.200 -144.887   58.374   44.133  104.768  -72.163
884  172.962    5.652 -130.222   59.904  -34.189 -143.594  118.471  134.212   97.946  -55.051
885  168.658   47.648 -121.904   56.488  172.403 -141.131  166.052  104.881   54.793   51.006
886 -173.471   -1.875 -152.811   45.440 -167.413 -135.736  120.716  157.129  123.744  -54.210
887  179.000  -12.515 -129.587   43.250   32.383 -113.877   98.368  160.681  129.648  -65.400
888  167.234   19.098 -126.479   46.280  172.247  151.006   51.953  149.091  104.909  -81.779
889  156.047   63.001 -125.861   41.326 -175.305 -141.550   93.418  149.483  115.246  -79.367
890  144.065   75.981 -128.285   31.949  153.094  150.444  116.322  -81.282  133.963 -106.578
891  166.493   61.804 -136.947   64.202 -164.159 -149.554  120.396  152.801   98.603  -45.420
892  161.987   66.681 -138.330   57.230  166.597  130.629  122.399  155.900   84.459  164.057
893  169.118   64.618 -144.023   44.245  162.881  161.003  127.405  142.167  109.522 -102.990
894  165.449   14.850 -161.251   57.387 -160.262  140.570   53.885   65.041  136.001 -132.139
895  143.896   75.268 -143.040   67.331 -168.644  152.251  128.163  125.498   74.704   64.924
896  169.430   13.814 -130.920   55.697 -161.814  178.691  112.651  141.023  124.549  -66.680
897  156.289   16.724 -145.164   49.136 -177.620  133.145  123.093  -66.616  114.117  -75.129
898  149.076   46.595 -129.466   37.924 -175.288  149.791   85.183 -123.233  124.007  -72.024
899  151.731   36.867 -134.487   41.788 -163.178  139.013  128.667 -162.991  123.838 -106.729
900  168.172   29.441 -147.513   57.185 -178.603  142.860   39.575   79.996  121.551  -92.360
901 -157.006  172.569 -144.088   39.868 -168.682  131.365  111.330  -92.574  123.576  -69.384
902  162.703   26.395 -127.927   43.763 -169.202  118.771  120.155 -162.247   83.534   93.688
903  169.768   -0.381 -131.286   50.486 -164.691  144.201  137.568 -155.439  114.076  -62.255
904  152.932   53.292 -118.289   34.272  168.542  159.101  109.452  -77.775  108.572 -139.604
905  157.408   37.565 -151.863   57.013  177.918  -44.942  108.298  174.497  110.303  -89.734
906  172.550   17.017 -144.432   54.223 -168.295  -30.093   19.314   67.913   96.325  115.871
907  132.570   52.631 -133.185   53.879 -145.957  -41.497  111.590  -73.378  112.095  -89.483
908  147.251   42.623 -137.340   48.976 -168.395  -28.309  129.673 -136.427  104.362  -84.194
909  169.297   24.134 -131.008   55.846  -98.153   36.019   82.535  178.677   99.510  -79.389
910  138.778   52.123 -120.722   49.677 -168.114   40.137   21.707  163.537  119.216 -104.253
911  179.336    9.597 -128.771   44.934  171.375   51.325   26.471  158.842  116.880 -110.031
912  176.115   16.705 -140.227   52.159    6.716   38.166   51.118   56.342   86.073   50.929
913  170.795    8.071 -136.671   43.670   -7.440   27.166  142.116  -56.494  104.809  -57.063
914  173.832    5.015 -118.374   40.523   -0.173   51.653   30.846 -177.854  120.551  -61.576
915  151.025   43.626 -130.220   56.548  -22.538   33.465  115.161 -179.014  110.070  -71.967
916  174.051  -15.713 -129.511   46.385  -19.199   45.392  106.106  170.905  117.415  -66.770
917  160.596   43.889 -135.268   44.062  -30.556   36.478   21.149   62.120  119.430  -38.092
918 -177.343    6.494 -134.159   43.058   -3.801   52.185   50.239   57.440  122.043 -110.226
919  141.689   43.126 -135.179   45.808  -34.565   43.699   36.071  127.210  122.993  -92.681
920  161.186   24.068 -121.230   43.933  -39.833   45.697   27.167  148.252  110.828  -65.785
921  144.490   62.378 -116.019   35.633  -19.565 -142.419   15.622  176.045  107.445  -57.703
922  145.674   38.322 -142.343   39.597 -151.583 -136.943  105.633 -102.897  121.148  -88.375
923  164.461   37.037 -128.335   45.533 -153.460  140.228  116.277  160.843  116.185  -74.253
924  159.612   26.861 -137.880   44.286 -167.235  159.453   61.437  140.036  146.335 -108.741
925  161.613   20.693 -132.403   46.291 -167.937  163.588  119.101 -171.392  130.495  -91.058
926  148.244   29.133 -132.930   33.185 -158.559  158.507  111.269  177.490   91.319  128.551
927  171.348   25.805 -123.184   29.991  174.857  145.524  128.055 -179.239  123.864  -72.344
928  135.576   36.432 -116.889   29.263 -165.072  129.625   15.745  173.572  124.275  -68.464
929  151.668   42.356 -127.840   34.177  172.540  161.766   10.249   76.540  126.960  -46.148
930  156.872   28.410 -136.839   56.363 -160.190  128.059   60.893 -169.835  122.859  -87.667
931  172.956   43.351 -135.024   43.136 -155.821  134.159    3.708  166.573   58.184  110.837
932  154.455   49.259 -137.569   48.618 -167.968  132.607  142.832  174.662   80.760   80.126
933  162.407   43.026 -117.996   49.024 -155.134  154.038   76.527  162.346  111.986  -69.386
934  151.643   36.281 -127.099   47.721 -131.814  137.170   21.881  173.614  121.764 -112.538
935  160.024   59.213 -138.684   53.211 -161.048  139.758  122.997  146.744   99.103  -87.641
936  142.931   46.024 -130.445   39.888 -149.520  156.773  119.739 -167.337  118.728  -85.841
937  153.670   53.726 -128.162   50.339  176.680  113.390   38.163  160.976   77.969   99.969
938  169.863   34.749 -133.537   46.878 -158.466  144.149  113.842 -176.747  122.803  -63.913
939  153.233   38.898 -124.255   49.164 -179.680  124.164   10.041   80.123   83.584  105.872
940  167.115   55.794 -132.545   29.203 -171.530  144.992   51.591  161.329  121.796  -93.273
941  158.985   28.873 -121.929   41.673 -170.195  155.104   42.451  168.914  123.573 -108.673
942  156.905   21.053 -126.980   41.097 -171.726  144.293   -3.011   75.440   87.276  121.151
943  158.553   33.366 -131.855   45.223 -161.077  143.950  137.462  160.111   87.675  102.522
944  167.669   15.657 -129.973   41.965 -158.261  141.335   35.853   59.926   80.444  105.542
945  158.881   14.866 -134.905   55.875  159.781  137.440   22.121  160.315  119.148  -83.617
946  135.413   41.246 -135.431   50.564 -165.363  142.127   17.329  159.075  125.088  -64.713
947  154.080   40.752 -135.442   42.843 -161.089  140.025   40.615   59.694  121.827  -76.573
948  149.439   35.827 -134.644   48.795 -164.548 -137.687   62.707  147.816   81.968   93.873
949  171.065   26.974 -119.134   36.128 -169.906 -140.879   34.778  161.072  120.294  -47.711
950 -176.758   -1.754 -153.537   62.353 -175.209 -164.766   39.327   85.140  120.607  -62.313
951  141.842   57.416 -130.459   50.465   81.760 -156.274   36.731   70.201   90.378 -111.035
952 -167.469  154.134 -145.748   55.076 -171.279 -163.517  108.305  142.730  130.027  -89.717
953  132.951  133.301 -166.723   61.720 -173.557  179.005  113.615  -59.600  141.086  -50.552
954  -63.522  136.837 -150.804   64.287 -143.555  167.613  126.737  -65.455  126.175  -75.507
955 -169.920   95.570 -129.128   46.970 -157.019  149.626   17.487   64.957  130.009 -102.064
956  132.620   60.489 -127.205   45.417 -150.810 -151.725   15.325  160.478  122.797 -107.365
957  154.767   67.076 -146.075   62.538 -161.281  149.145   56.235   94.238   73.640  112.141
958  148.500   55.944 -140.190   46.268 -147.086  145.667  115.708  146.944   62.392  113.339
959  153.293   34.842 -123.939   34.574 -176.228  158.690   31.293   68.174   76.450   87.845
960  173.965   29.660 -132.997   40.808 -174.772  151.169  104.970  161.076  115.989  -77.695
961  165.741   12.396 -146.457   40.587 -163.815  159.326   89.415  157.316  109.851  -69.413
962  173.427   54.883 -128.838   42.345 -179.328  143.956   36.624  159.968  127.648  -53.835
963  162.339   36.662 -137.536   41.120 -168.822 -146.284  120.423  -79.274  143.055 -124.633
964  160.884   24.031 -133.530   53.692 -149.408  161.991   13.974   83.522   95.173  103.444
965  175.254   34.251 -135.278   35.121 -176.662  141.134   61.155  160.849  122.572  -77.255
966  173.695   45.098 -130.379   36.046 -125.942  128.625   39.788   70.234   84.049   83.413
967  161.418   41.869 -140.682   60.239 -148.006  176.228  124.572 -159.845  102.527  -67.046
968  165.714   33.049 -137.285   36.756 -169.889  162.879   51.222  160.391  120.293  -89.331
969  163.802   18.429 -132.262   28.137  166.814  153.378   63.230  162.890  126.600  -95.660
970  134.586   31.892 -137.900   49.034 -161.774  144.615   39.155  150.319  113.297  -83.881
971  165.514   23.533 -134.677   55.466 -138.176  140.270   24.331   71.241  114.427  123.256
972  173.265   20.406 -136.839   36.706 -147.560  137.590  128.854 -159.261  103.859  179.180
973  143.889   31.120 -144.230   43.792  176.433  149.339   64.027  164.894   95.927  129.605
974  175.476    9.078 -150.351   47.749 -178.471  157.367   53.636   97.868   98.737  104.420
975  151.566   39.489 -137.590   39.814 -144.994  163.006   16.602  169.233  128.590  -57.034
976  159.591   40.190 -133.902   43.684  164.491  150.927  134.643 -157.173   68.454  121.796
977 -173.866  133.285 -146.039   44.956  171.891  146.887  133.006  -73.560  108.296  -60.813
978  161.541   45.945 -132.548   45.569  167.117  144.777   27.544   74.418  116.437  -60.375
979  147.789   25.311 -128.442   49.348  176.536  154.896   93.045  152.144   95.139  -87.313
980  140.736   32.034 -145.052   43.479 -160.501 -153.538   38.754   75.904   77.505  121.387
981 -161.140 -177.171 -145.307   52.817 -164.530  -18.941  124.054  -63.676  113.201  -82.735
982  144.786   50.421 -141.499   43.124 -171.492  -30.087   43.824   54.452  137.273 -132.693
983  161.585   39.007 -136.223   49.889 -172.580  -33.929   24.397   69.869  132.209  -34.103
984 -179.967   92.616 -132.839   43.335 -168.744  -30.487   16.732   63.467  122.875 -115.061
985  147.755   36.820 -126.101   45.282 -170.219  -32.301   62.676 -155.751  113.948  178.875
986  152.486   38.811 -132.809   52.921 -167.161  -28.064   13.272   67.255   75.259   89.544
987  176.868   38.123 -127.984   48.141 -159.623  -18.223   99.050 -175.463  115.474  -76.464
988  172.319    9.548 -135.561   45.883 -154.333  -32.358  125.497 -176.426  121.385 -104.150
989  155.182   30.790 -118.470   36.708 -178.803   -5.712    8.480  173.020  137.946 -108.931
990  177.375   29.234 -141.460   48.751 -174.220  -30.032   -0.655  151.608  128.363  -71.587
991  151.030   38.409 -139.971   49.435 -135.167  -43.195   38.615   59.858   68.853  125.931
992  151.966   24.550 -120.987   43.559 -173.180  -41.793   95.265  171.774  129.341  -91.079
993  158.014   27.460 -128.292   40.246 -151.319  -23.085   96.072  145.016   75.226   93.139
994  154.249   23.614 -120.882   38.432 -155.075   35.257   -5.947   93.001  133.633  -94.126
995 -165.920   64.092 -130.328   50.174 -166.838  -31.619   -8.298   88.784   73.812   37.676
996  167.652   13.943 -149.454   41.314  173.811  -14.339  115.908  174.021  119.285  -50.446
997 -167.396   12.597 -142.092   53.958 -174.250  -32.013   87.779  138.492   96.857  112.410
998  161.381   22.621 -134.485   56.278 -156.081  -39.912    8.207  175.639  120.276  -81.532
999  172.765 -146.150 -150.329   54.453 -155.024  -30.124  128.447  133.553   38.519  130.360
1000  164.512   41.822 -145.522   63.569 -145.740  -46.319  121.127  173.445  102.152   96.506
